filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot from R0010045_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1126,977,1169,999
Screenshot from R0010045_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1901,969,1931,1054
Screenshot from R0010045_st.MP4 - 3.jpg,3840,1920,juvenile_penguin,1913,992,1941,1058
Screenshot from R0010045_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2458,973,2485,1017
Screenshot from R0010045_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2717,989,2754,1006
Screenshot from R0010045_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2211,969,2243,987
R0010003_st_Moment(3).jpg,3840,1920,researcher,3320,940,3391,1024
R0010003_st_Moment(3).jpg,3840,1920,researcher,3677,898,3735,1017
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1728,988,1799,1112
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1606,981,1663,1099
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1549,977,1608,1092
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1419,981,1466,1081
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1302,984,1350,1057
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1179,973,1217,1030
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1360,971,1392,1042
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1679,996,1722,1080
R0010003_st_Moment(3).jpg,3840,1920,adult_toboggan_penguin,2110,980,2146,1001
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,998,966,1027,1023
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1017,960,1049,1034
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,931,967,962,1028
R0010003_st_Moment(3).jpg,3840,1920,juvenile_penguin,973,986,993,1016
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1254,968,1285,1044
R0010003_st_Moment(3).jpg,3840,1920,adult_standing_penguin,1273,962,1302,1013
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,researcher,11,446,725,1749
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,537,972,593,991
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1468,1052,1496,1105
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1627,1082,1672,1099
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1608,1062,1639,1085
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1723,1080,1761,1113
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1834,1073,1861,1121
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,juvenile_penguin,1865,1071,1890,1110
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2163,1122,2239,1157
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2377,1054,2431,1081
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,2410,1028,2463,1088
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,researcher,2727,940,2768,1020
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2774,975,2797,991
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,researcher,2958,865,3039,1057
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,researcher,3040,892,3092,1021
Screenshot from R0010040_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3433,908,3452,932
R0010003_st_Moment(7).jpg,3840,1920,researcher,3553,939,3592,1011
R0010003_st_Moment(7).jpg,3840,1920,researcher,3653,908,3691,1003
R0010003_st_Moment(7).jpg,3840,1920,researcher,3683,914,3716,1008
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,2012,975,2045,1037
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1874,972,1918,1063
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1653,1001,1708,1116
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1613,983,1666,1096
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1522,987,1599,1122
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1321,993,1374,1095
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1225,976,1266,1061
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1187,972,1216,1042
R0010003_st_Moment(7).jpg,3840,1920,adult_standing_penguin,1132,974,1166,1022
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,researcher,1,725,504,1896
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1705,877,1765,1013
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1780,876,1831,1010
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1816,834,1914,1073
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1910,844,1993,1046
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1985,865,2033,1004
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2013,875,2095,1054
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2057,793,2177,1106
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2158,824,2251,1104
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2377,950,2439,974
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2454,822,2614,1190
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2595,929,2709,1061
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,researcher,3627,968,3667,1034
Screenshot from R0010028_st.MP4 - 6.jpg,3840,1920,researcher,3006,743,3837,1471
Screenshot from R0010030_st.MP4 - 2.jpg,3840,1920,researcher,4,407,496,1786
Screenshot from R0010030_st.MP4 - 2.jpg,3840,1920,researcher,3572,751,3840,1765
Screenshot from R0010030_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1151,966,1173,1005
Screenshot from R0010030_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1166,962,1186,1008
Screenshot from R0010030_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1187,963,1207,1003
Screenshot from R0010030_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1658,983,1682,1026
Screenshot from R0010030_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2171,1005,2209,1033
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,researcher,1,351,190,1809
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,researcher,3301,349,3840,1512
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,juvenile_penguin,439,972,457,999
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,452,959,471,1002
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,537,982,595,1062
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,714,970,753,988
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,788,973,823,988
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,930,967,958,985
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,973,971,997,984
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,1002,970,1026,985
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,1039,972,1073,998
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,1618,984,1667,998
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,1871,992,1909,1008
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,1873,967,1899,996
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,1824,1075,1954,1257
Screenshot from R0010045_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,2780,1058,2884,1114
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,researcher,1598,212,2769,1751
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,11,999,42,1040
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,52,998,72,1040
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,105,994,128,1027
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,185,1002,216,1039
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,279,999,305,1032
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,314,998,338,1031
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,338,995,363,1033
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,376,997,407,1035
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,421,993,439,1023
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,481,990,510,1032
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,520,997,544,1043
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,515,1031,574,1066
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,700,1007,731,1034
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,773,971,850,1141
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1045,995,1097,1024
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1053,968,1076,1024
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,556,995,578,1024
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2660,961,2700,985
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3280,958,3311,1010
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,3515,982,3539,1017
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3586,999,3656,1031
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,3756,980,3785,1046
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,3791,995,3816,1042
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,3668,995,3692,1032
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3563,959,3585,1012
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,3719,986,3738,1021
Screenshot from R0010059_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3688,975,3714,1014
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,researcher,3201,409,3840,1670
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1277,978,1307,995
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1331,1002,1393,1032
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1351,984,1401,1006
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1658,965,1682,982
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2033,988,2078,1016
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,2111,975,2133,1016
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2082,979,2114,997
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2201,970,2235,985
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2562,973,2579,1007
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2651,976,2671,996
Screenshot from R0010045_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2792,987,2822,1002
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,researcher,1,380,127,1736
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,researcher,3133,354,3840,1775
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1172,1009,1224,1031
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1648,1024,1720,1051
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1718,1008,1769,1029
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1767,995,1801,1016
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1796,996,1829,1015
Screenshot from R0010044_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2547,1016,2638,1053
Screenshot from R0010048_st.MP4.jpg,3840,1920,researcher,2804,212,3611,1891
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_standing_penguin,74,970,126,1054
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_standing_penguin,194,991,244,1077
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_toboggan_penguin,698,998,725,1013
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_standing_penguin,1900,996,1922,1032
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_standing_penguin,1913,1003,1930,1036
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1941,1013,1975,1029
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_standing_penguin,1989,991,2009,1031
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_standing_penguin,2173,996,2217,1076
Screenshot from R0010048_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2575,965,2600,981
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,researcher,1,499,235,1751
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,researcher,3214,515,3840,1662
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,1246,1002,1310,1037
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,1382,981,1421,999
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1536,959,1555,984
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,1673,968,1701,983
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2003,978,2039,1049
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,juvenile_penguin,2007,1001,2039,1057
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2064,986,2111,999
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2149,980,2172,996
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2240,975,2265,992
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2257,974,2281,987
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2403,978,2433,991
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2637,978,2661,1033
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2776,984,2795,1009
Screenshot from R0010045_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2951,998,2984,1014
Screenshot from R0010019_st.MP4 - 14.jpg,3840,1920,adult_toboggan_penguin,1,1002,31,1023
Screenshot from R0010019_st.MP4 - 14.jpg,3840,1920,adult_standing_penguin,379,968,399,1001
Screenshot from R0010019_st.MP4 - 14.jpg,3840,1920,adult_toboggan_penguin,3755,1020,3791,1043
Screenshot from R0010019_st.MP4 - 14.jpg,3840,1920,adult_toboggan_penguin,3759,1003,3787,1022
Screenshot from R0010019_st.MP4 - 14.jpg,3840,1920,adult_toboggan_penguin,3796,994,3840,1023
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,juvenile_penguin,8,1024,54,1094
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,239,984,295,1082
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,researcher,643,827,1778,1793
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,researcher,2496,772,3106,1592
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2835,952,2895,1034
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3345,977,3444,1198
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3447,1000,3570,1240
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3539,976,3625,1196
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3635,1005,3741,1211
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3751,980,3799,1075
Screenshot from R0010018_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3605,966,3631,1013
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,researcher,1,404,704,1891
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,researcher,3272,446,3840,1875
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1736,977,1768,995
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1808,980,1836,994
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1842,979,1889,1004
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2233,964,2259,980
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2362,974,2395,993
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2795,948,2819,974
Screenshot from R0010046_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2984,957,3017,971
Screenshot from R0010034_st.MP4.jpg,3840,1920,researcher,1769,265,3046,1862
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,1,1022,40,1209
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_toboggan_penguin,237,978,262,987
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,319,996,381,1120
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,391,990,525,1142
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_toboggan_penguin,975,1040,1087,1099
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,1303,1003,1361,1091
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1331,1035,1399,1069
Screenshot from R0010034_st.MP4.jpg,3840,1920,researcher,1530,789,1681,1134
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,1655,1007,1713,1101
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,3284,1008,3324,1100
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,3261,1021,3388,1166
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,3389,991,3425,1045
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_toboggan_penguin,3361,1000,3399,1017
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,3444,1028,3509,1157
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_toboggan_penguin,3481,1001,3525,1030
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,3625,1014,3821,1230
Screenshot from R0010034_st.MP4.jpg,3840,1920,adult_standing_penguin,3808,1012,3840,1207
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,researcher,971,946,1238,1137
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1378,952,1420,1041
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1522,957,1566,1056
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1776,958,1795,994
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1716,952,1736,999
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1697,958,1713,994
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,researcher,2515,914,2552,1015
Screenshot from R0010027_st.MP4 - 3.jpg,3840,1920,researcher,2565,897,2600,1010
Screenshot from R0010019_st.MP4.jpg,3840,1920,researcher,1125,628,1527,1536
Screenshot from R0010019_st.MP4.jpg,3840,1920,researcher,1046,917,1098,1020
Screenshot from R0010019_st.MP4.jpg,3840,1920,researcher,1104,909,1138,1017
Screenshot from R0010019_st.MP4.jpg,3840,1920,adult_standing_penguin,3161,994,3219,1115
Screenshot from R0010019_st.MP4.jpg,3840,1920,adult_standing_penguin,3217,1033,3261,1149
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,researcher,2767,386,3840,1628
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,807,919,858,1024
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,896,929,943,1014
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,943,935,965,991
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1001,924,1080,1044
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1189,900,1248,1023
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1279,869,1382,1071
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1396,864,1480,1062
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1490,867,1596,1084
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1732,904,1791,1021
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1794,876,1861,1052
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1858,887,1906,1030
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1859,866,1989,1039
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2016,908,2083,1017
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2489,929,2531,993
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2539,902,2637,997
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2659,917,2697,994
Screenshot from R0010036_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2668,956,2736,996
